classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
3,Lv 3 自然之灵配方,2,recipe-icon-904,904,3,"671,1;673,1;672,1",Lv 3 自然之灵配方,"695,1,3,10000",4,0,20700904,1,10,-,3,1,1,0,0
4,Lv 4 自然之灵配方,2,recipe-icon-905,905,4,"674,1;676,1;675,1",Lv 4 自然之灵配方,"696,1,3,10000",4,0,20600905,1,10,-,3,1,1,0,0
5,Lv 5 自然之灵配方,2,recipe-icon-906,906,5,"679,1;678,1;677,1",Lv 5 自然之灵配方,"697,1,3,10000",4,0,20500906,1,10,-,3,1,1,0,0
6,Lv 6 自然之灵配方,2,recipe-icon-907,907,6,"682,1;681,1;680,1",Lv 6 自然之灵配方,"698,1,3,10000",4,0,20400907,1,10,-,3,1,1,0,0
7,Lv 7 自然之灵配方,2,recipe-icon-908,908,7,"683,1;685,1;684,1",Lv 7 自然之灵配方,"699,1,3,10000",4,0,20300908,1,10,-,3,1,1,0,0
8,Lv 8 自然之灵配方,2,recipe-icon-909,909,8,"687,1;688,1;686,1",Lv 8 自然之灵配方,"700,1,3,10000",4,0,20200909,1,10,-,3,1,1,0,0
9,Lv 9 自然之灵配方,2,recipe-icon-910,910,9,"689,1;691,1;690,1",Lv 9 自然之灵配方,"701,1,3,10000",4,0,20100910,1,10,-,3,1,1,0,0
1,随机产出一张PVE副本门票，概率如下：花岚峰 - 95.5%浮空之地 - 3.5%远古灵域 - 1%,2,recipe-icon-912,912,1,"738,40",初级副本门票 Lv 1材料 配方,"468,1,1,9550;467,1,1,350;658,1,1,100",4,0,50900912,1,10,-,2,1,1,0,300
4,随机产出一张PVE副本门票，概率如下：花岚峰 - 11%浮空之地 - 88%远古灵域 - 1%,2,recipe-icon-913,913,4,"741,6",中级副本门票 Lv 4材料 配方,"468,1,1,1100;467,1,1,8800;658,1,1,100",4,0,50600913,1,10,-,2,1,1,0,900
7,随机产出一张PVE副本门票，概率如下：花岚峰 - 1%浮空之地 - 11%远古灵域 - 88%,2,recipe-icon-915,915,7,"744,2",高级副本门票 Lv 7材料 配方,"468,1,1,100;467,1,1,1100;658,1,1,8800",4,0,50300915,1,10,-,2,1,1,0,3000
1,随机产出一张PVEP副本门票，概率如下：初级竞技场门票 - 95.5%中级竞技场门票 - 3.5%高级竞技场门票 - 1%,2,recipe-icon-916,916,1,"738,40",Lv 1 PVEP副本门票配方,"659,1,1,9550;660,1,1,350;661,1,1,100",4,0,50900916,1,10,-,2,1,1,0,1200
4,随机产出一张PVEP副本门票，概率如下：初级竞技场门票 - 11%中级竞技场门票 - 88%高级竞技场门票 - 1%,2,recipe-icon-918,918,4,"741,6",Lv 4 PVEP副本门票配方,"659,1,1,1100;660,1,1,8800;661,1,1,100",4,0,50600918,1,10,-,2,1,1,0,3600
7,随机产出一张PVEP副本门票，概率如下：初级竞技场门票 - 1%中级竞技场门票 - 11%高级竞技场门票 - 88%,2,recipe-icon-919,919,7,"744,2",Lv 7 PVEP副本门票配方,"659,1,1,100;660,1,1,1100;661,1,1,8800",4,0,50300919,1,10,-,2,1,1,0,9200
3,Lv 3 饲料配方,2,recipe-icon-920,920,3,"484,1",Lv 3 饲料配方,"702,1,1,10000",3,0,40700920,1,10,-,1,0,4,0,0
4,Lv 4 饲料配方,2,recipe-icon-921,921,4,"485,1",Lv 4 饲料配方,"703,1,1,10000",3,0,40600921,1,10,-,1,0,4,0,0
5,Lv 5 饲料配方,2,recipe-icon-922,922,5,"486,1",Lv 5 饲料配方,"704,1,1,10000",3,0,40500922,1,10,-,1,0,4,0,0
6,Lv 6 饲料配方,2,recipe-icon-923,923,6,"487,1",Lv 6 饲料配方,"705,1,1,10000",3,0,40400923,1,10,-,1,0,4,0,0
7,Lv 7 饲料配方,2,recipe-icon-924,924,7,"488,1",Lv 7 饲料配方,"706,1,1,10000",3,0,40300924,1,10,-,1,0,4,0,0
8,Lv 8 饲料配方,2,recipe-icon-925,925,8,"489,1",Lv 8 饲料配方,"707,1,1,10000",3,0,40200925,1,10,-,1,0,4,0,0
9,Lv 9 饲料配方,2,recipe-icon-926,926,9,"490,1",Lv 9 饲料配方,"708,1,1,10000",3,0,40100926,1,10,-,1,0,4,0,0
1,您可能会获得以下奖励：1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-927,927,1,"718,8",PVE合成LUAG（一百）配方,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4,0,50900927,1,6,0,0,1,1,0,2800
1,您可能会获得以下奖励：1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-928,928,1,"727,8",PVEP合成LUAG（一百）配方,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4,0,50900928,1,6,0,0,1,1,0,2800
1,您可能会获得以下奖励：1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-929,929,1,"728,8",PVE合成LUAG（一百）配方,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4,0,50900929,1,6,0,0,1,1,0,2800
1,您可能会获得以下奖励：1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-930,930,1,"729,8",PVE合成LUAG（一百）配方,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4,0,50900930,1,6,0,0,1,1,0,2800
1, 空,2,recipe-icon-931,931,1,"756,100",Lv 1 采集上衣碎片合成,"119,1,1,10000",1,0,10900931,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-932,932,1,"756,100",Lv 1 铁质斧头碎片合成,"92,1,1,10000",1,0,10900932,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-933,933,1,"747,100",Lv 1 铁质水壶碎片合成,"84,1,1,10000",1,0,10900933,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-934,934,1,"756,100",Lv 1 采集鞋子碎片合成,"113,1,1,10000",1,0,10900934,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-935,935,1,"747,100",Lv 1 铁质锄头碎片合成,"80,1,1,10000",1,0,10900935,1,10,-,1,0,4,0,0
1,空,2,recipe-icon-936,936,1,"747,100",Lv 1 农业裤子碎片合成,"104,1,1,10000",1,0,10900936,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-937,937,1,"738,100",Lv 1 碎晶头环碎片合成,"43,1,1,10000",1,0,10900937,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-938,938,1,"738,100",Lv 1 碎晶手环碎片合成,"52,1,1,10000",1,0,10900938,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-939,939,1,"738,100",Lv 1 铜弓制作碎片合成,"287,1,1,10000",1,0,10900939,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-940,940,1,"756,100",Lv 1 铁质镐子碎片合成,"88,1,1,10000",1,0,10900940,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-941,941,1,"738,100",Lv 1 碎晶藤甲碎片合成,"46,1,1,10000",1,0,10900941,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-942,942,1,"738,100",Lv 1 碎晶草裙碎片合成,"49,1,1,10000",1,0,10900942,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-943,943,1,"747,100",Lv 1 农业手套碎片合成,"107,1,1,10000",1,0,10900943,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-944,944,1,"738,100",Lv 1 碎晶草鞋碎片合成,"55,1,1,10000",1,0,10900944,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-945,945,1,"747,100",Lv 1 农业上衣碎片合成,"101,1,1,10000",1,0,10900945,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-946,946,1,"756,100",Lv 1 采集裤子碎片合成,"122,1,1,10000",1,0,10900946,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-947,947,1,"756,100",Lv 1 采集手套碎片合成,"125,1,1,10000",1,0,10900947,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-948,948,1,"756,100",Lv 1 采集帽子碎片合成,"116,1,1,10000",1,0,10900948,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-949,949,1,"747,100",Lv 1 农业鞋子碎片合成,"110,1,1,10000",1,0,10900949,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-950,950,1,"756,100",Lv 1 铜质镰刀碎片合成,"226,1,1,10000",1,0,10900950,1,10,-,3,0,4,0,0
1, 空,2,recipe-icon-951,951,1,"738,100",Lv 1 铜锤子制作碎片合成,"441,1,1,10000",1,0,10900951,1,10,-,2,0,4,0,0
1, 空,2,recipe-icon-952,952,1,"747,100",Lv 1 幸运三叶草帽子碎片合成,"98,1,1,10000",1,0,10900952,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-953,953,1,"747,100",Lv 1 刷子碎片合成,"453,1,1,10000",1,0,10900953,1,10,-,1,0,4,0,0
1, 空,2,recipe-icon-954,954,1,"738,100",Lv 1 石剑碎片合成,"40,1,1,10000",1,0,10900954,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-955,955,2,"748,100",Lv 2 农业手套碎片合成,"108,1,1,6000;108,2,1,4000",1,0,50800955,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-956,956,2,"757,100",Lv 2 诅咒镐子碎片合成,"89,1,1,6000;89,2,1,4000",1,0,50800956,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-957,957,2,"748,100",Lv 2 农业上衣碎片合成,"102,1,1,6000;102,2,1,4000",1,0,50800957,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-958,958,2,"748,100",Lv 2 诅咒水壶碎片合成,"85,1,1,6000;85,2,1,4000",1,0,50800958,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-959,959,2,"739,100",Lv 2 晶皮长靴碎片合成,"56,1,1,6000;56,2,1,4000",1,0,50800959,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-960,960,2,"757,100",Lv 2 采集上衣碎片合成,"120,1,1,6000;120,2,1,4000",1,0,50800960,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-961,961,2,"748,100",Lv 2 诅咒锄头碎片合成,"81,1,1,6000;81,2,1,4000",1,0,50800961,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-962,962,2,"739,100",Lv 2 晶皮软帽碎片合成,"44,1,1,6000;44,2,1,4000",1,0,50800962,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-963,963,2,"757,100",Lv 2 诅咒斧头碎片合成,"93,1,1,6000;93,2,1,4000",1,0,50800963,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-964,964,2,"739,100",Lv 2 晶皮手套碎片合成,"53,1,1,6000;53,2,1,4000",1,0,50800964,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-965,965,2,"739,100",Lv 2 晶皮长裤碎片合成,"50,1,1,6000;50,2,1,4000",1,0,50800965,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-966,966,2,"739,100",Lv 2 晶皮上衣碎片合成,"47,1,1,6000;47,2,1,4000",1,0,50800966,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-967,967,2,"748,100",Lv 2 农业鞋子碎片合成,"111,1,1,6000;111,2,1,4000",1,0,50800967,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-968,968,2,"748,100",Lv 2 农业裤子碎片合成,"105,1,1,6000;105,2,1,4000",1,0,50800968,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-969,969,2,"757,100",Lv 2 采集手套碎片合成,"126,1,1,6000;126,2,1,4000",1,0,50800969,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-970,970,2,"748,100",Lv 2 铜刷子碎片合成,"454,1,1,6000;454,2,1,4000",1,0,50800970,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-971,971,2,"757,100",Lv 2 采集裤子碎片合成,"123,1,1,6000;123,2,1,4000",1,0,50800971,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-972,972,2,"757,100",Lv 2 采集鞋子碎片合成,"114,1,1,6000;114,2,1,4000",1,0,50800972,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-973,973,2,"757,100",Lv 2 采集帽子碎片合成,"117,1,1,6000;117,2,1,4000",1,0,50800973,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-974,974,2,"739,100",Lv 2 铁剑碎片合成,"41,1,1,6000;41,2,1,4000",1,0,50800974,1,10,-,2,0,4,0,0
2, 空,2,recipe-icon-975,975,2,"757,100",Lv 2 铁质镰刀碎片合成,"227,1,1,6000;227,2,1,4000",1,0,50800975,1,10,-,3,0,4,0,0
2, 空,2,recipe-icon-976,976,2,"748,100",Lv 2 幸运棉花帽子碎片合成,"99,1,1,6000;99,2,1,4000",1,0,50800976,1,10,-,1,0,4,0,0
2, 空,2,recipe-icon-977,977,2,"739,100",Lv 2 铁质锤子制作碎片合成,"442,1,1,6000;442,2,1,4000",1,0,50800977,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-978,978,3,"758,100",Lv 3 祝福镰刀碎片合成,"228,1,1,6000;228,2,1,4000",1,0,50700978,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-979,979,3,"758,100",Lv 3 采集鞋子碎片合成,"115,1,1,6000;115,2,1,4000",1,0,50700979,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-980,980,3,"758,100",Lv 3 采集帽子碎片合成,"118,1,1,6000;118,2,1,4000",1,0,50700980,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-981,981,3,"758,100",Lv 3 采集上衣碎片合成,"121,1,1,6000;121,2,1,4000",1,0,50700981,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-982,982,3,"758,100",Lv 3 采集手套碎片合成,"127,1,1,6000;127,2,1,4000",1,0,50700982,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-983,983,3,"749,100",Lv 3 农业鞋子碎片合成,"112,1,1,6000;112,2,1,4000",1,0,50700983,1,10,-,1,0,4,0,0
3, 空,2,recipe-icon-984,984,3,"740,100",Lv 3 水晶剑碎片合成,"42,1,1,6000;42,2,1,4000",1,0,50700984,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-985,985,3,"749,100",Lv 3 祝福刷子碎片合成,"455,1,1,6000;455,2,1,4000",1,0,50700985,1,10,-,1,0,4,0,0
3,空,2,recipe-icon-986,986,3,"758,100",Lv 3 祝福斧头碎片合成,"94,1,1,6000;94,2,1,4000",1,0,50700986,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-987,987,3,"740,100",Lv 3 祝福锤子制作碎片合成,"443,1,1,6000;443,2,1,4000",1,0,50700987,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-988,988,3,"740,100",Lv 3 晶石腿甲碎片合成,"51,1,1,6000;51,2,1,4000",1,0,50700988,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-989,989,3,"740,100",Lv 3 祝福弓制作碎片合成,"289,1,1,6000;289,2,1,4000",1,0,50700989,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-990,990,3,"740,100",Lv 3 晶石护手碎片合成,"54,1,1,6000;54,2,1,4000",1,0,50700990,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-991,991,3,"740,100",Lv 3 晶石头盔碎片合成,"45,1,1,6000;45,2,1,4000",1,0,50700991,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-992,992,3,"740,100",Lv 3 晶石甲胄碎片合成,"48,1,1,6000;48,2,1,4000",1,0,50700992,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-993,993,3,"740,100",Lv 3 晶石鞋碎片合成,"57,1,1,6000;57,2,1,4000",1,0,50700993,1,10,-,2,0,4,0,0
3, 空,2,recipe-icon-994,994,3,"749,100",Lv 3 农业裤子碎片合成,"106,1,1,6000;106,2,1,4000",1,0,50700994,1,10,-,1,0,4,0,0
3, 空,2,recipe-icon-995,995,3,"749,100",Lv 3 农业手套碎片合成,"109,1,1,6000;109,2,1,4000",1,0,50700995,1,10,-,1,0,4,0,0
3, 空,2,recipe-icon-996,996,3,"749,100",Lv 3 农业上衣碎片合成,"103,1,1,6000;103,2,1,4000",1,0,50700996,1,10,-,1,0,4,0,0
3, 空,2,recipe-icon-997,997,3,"758,100",Lv 3 采集裤子碎片合成,"124,1,1,6000;124,2,1,4000",1,0,50700997,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-998,998,3,"758,100",Lv 3 祝福稿子碎片合成,"90,1,1,6000;90,2,1,4000",1,0,50700998,1,10,-,3,0,4,0,0
3, 空,2,recipe-icon-999,999,3,"749,100",Lv 3 祝福锄头碎片合成,"82,1,1,6000;82,2,1,4000",1,0,50700999,1,10,-,1,0,4,0,0
3, 空,2,recipe-icon-1000,1000,3,"749,100",Lv 3 祝福水壶碎片合成,"86,1,1,6000;86,2,1,4000",1,0,50701000,1,10,-,1,0,4,0,0
4, 空,2,recipe-icon-1001,1001,4,"750,100",Lv 4 黄金锄头碎片合成,"299,1,1,4736;299,2,1,3157;299,3,1,2105",1,0,50601001,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1002,1002,4,"741,100",Lv 4 黄金战士上衣碎片合成,"336,1,1,4736;336,2,1,3157;336,3,1,2105",1,0,50601002,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1003,1003,4,"750,100",Lv 4 黄金农场主裤子碎片合成,"353,1,1,4736;353,2,1,3157;353,3,1,2105",1,0,50601003,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1004,1004,4,"750,100",Lv 4 黄金农场主鞋子碎片合成,"354,1,1,4736;354,2,1,3157;354,3,1,2105",1,0,50601004,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1005,1005,4,"741,100",Lv 4 黄金战士手套碎片合成,"337,1,1,4736;337,2,1,3157;337,3,1,2105",1,0,50601005,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1006,1006,4,"741,100",Lv 4 黄金战士头发碎片合成,"335,1,1,4736;335,2,1,3157;335,3,1,2105",1,0,50601006,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1007,1007,4,"741,100",Lv 4 黄金锤子制作碎片合成,"444,1,1,4736;444,2,1,3157;444,3,1,2105",1,0,50601007,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1008,1008,4,"759,100",Lv 4 黄金斧头碎片合成,"300,1,1,4736;300,2,1,3157;300,3,1,2105",1,0,50601008,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1009,1009,4,"759,100",Lv 4 黄金采集上衣碎片合成,"321,1,1,4736;321,2,1,3157;321,3,1,2105",1,0,50601009,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1010,1010,4,"759,100",Lv 4 黄金采集鞋子碎片合成,"324,1,1,4736;324,2,1,3157;324,3,1,2105",1,0,50601010,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1011,1011,4,"741,100",Lv 4 黄金战士裤子碎片合成,"338,1,1,4736;338,2,1,3157;338,3,1,2105",1,0,50601011,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1012,1012,4,"741,100",Lv 4 黄金战士鞋子碎片合成,"339,1,1,4736;339,2,1,3157;339,3,1,2105",1,0,50601012,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1013,1013,4,"759,100",Lv 4 黄金采集裤子碎片合成,"323,1,1,4736;323,2,1,3157;323,3,1,2105",1,0,50601013,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1014,1014,4,"750,100",Lv 4 黄金农场主上衣碎片合成,"351,1,1,4736;351,2,1,3157;351,3,1,2105",1,0,50601014,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1015,1015,4,"741,100",Lv 4 黄金弓制作碎片合成,"450,1,1,4736;450,2,1,3157;450,3,1,2105",1,0,50601015,1,10,-,2,0,4,0,2000
4, 空,2,recipe-icon-1016,1016,4,"750,100",Lv 4 黄金刷子碎片合成,"456,1,1,4736;456,2,1,3157;456,3,1,2105",1,0,50601016,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1017,1017,4,"750,100",Lv 4 黄金农场主手套碎片合成,"352,1,1,4736;352,2,1,3157;352,3,1,2105",1,0,50601017,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1018,1018,4,"759,100",Lv 4 黄金采集手套碎片合成,"322,1,1,4736;322,2,1,3157;322,3,1,2105",1,0,50601018,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1019,1019,4,"759,100",Lv 4 黄金采集头发碎片合成,"320,1,1,4736;320,2,1,3157;320,3,1,2105",1,0,50601019,1,10,-,3,0,4,0,2000
4, 空,2,recipe-icon-1020,1020,4,"750,100",Lv 4 黄金农场主头发碎片合成,"350,1,1,4736;350,2,1,3157;350,3,1,2105",1,0,50601020,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1021,1021,4,"750,100",Lv 4 黄金水壶制作碎片合成,"304,1,1,4736;304,2,1,3157;304,3,1,2105",1,0,50601021,1,10,-,1,0,4,0,2000
4, 空,2,recipe-icon-1022,1022,4,"759,100",Lv 4 黄金镐子碎片合成,"301,1,1,4736;301,2,1,3157;301,3,1,2105",1,0,50601022,1,10,-,3,0,4,0,2000
5, 空,2,recipe-icon-1023,1023,5,"751,100",Lv 5 钻石锄头碎片合成,"305,1,1,4153;305,2,1,2769;305,3,1,1846;305,4,1,1230",1,0,50501023,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1024,1024,5,"742,100",Lv 5 钻石战士上衣碎片合成,"341,1,1,4153;341,2,1,2769;341,3,1,1846;341,4,1,1230",1,0,50501024,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1025,1025,5,"751,100",Lv 5 钻石农场主裤子碎片合成,"358,1,1,4153;358,2,1,2769;358,3,1,1846;358,4,1,1230",1,0,50501025,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1026,1026,5,"751,100",Lv 5 钻石农场主鞋子碎片合成,"359,1,1,4153;359,2,1,2769;359,3,1,1846;359,4,1,1230",1,0,50501026,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1027,1027,5,"742,100",Lv 5 钻石战士手套碎片合成,"342,1,1,4153;342,2,1,2769;342,3,1,1846;342,4,1,1230",1,0,50501027,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1028,1028,5,"742,100",Lv 5 钻石战士头发碎片合成,"340,1,1,4153;340,2,1,2769;340,3,1,1846;340,4,1,1230",1,0,50501028,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1029,1029,5,"742,100",Lv 5 钻石锤子制作碎片合成,"445,1,1,4153;445,2,1,2769;445,3,1,1846;445,4,1,1230",1,0,50501029,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1030,1030,5,"760,100",Lv 5 钻石斧头碎片合成,"306,1,1,4153;306,2,1,2769;306,3,1,1846;306,4,1,1230",1,0,50501030,1,10,-,3,0,4,0,3000
5, 空,2,recipe-icon-1031,1031,5,"760,100",Lv 5 钻石采集鞋子碎片合成,"329,1,1,4153;329,2,1,2769;329,3,1,1846;329,4,1,1230",1,0,50501031,1,10,-,3,0,4,0,3000
5, 空,2,recipe-icon-1032,1032,5,"760,100",Lv 5 钻石采集上衣碎片合成,"326,1,1,4153;326,2,1,2769;326,3,1,1846;326,4,1,1230",1,0,50501032,1,10,-,3,0,4,0,3000
5, 空,2,recipe-icon-1033,1033,5,"742,100",Lv 5 钻石战士裤子碎片合成,"343,1,1,4153;343,2,1,2769;343,3,1,1846;343,4,1,1230",1,0,50501033,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1034,1034,5,"742,100",Lv 5 钻石战士鞋子碎片合成,"344,1,1,4153;344,2,1,2769;344,3,1,1846;344,4,1,1230",1,0,50501034,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1035,1035,5,"760,100",Lv 5 钻石采集手套碎片合成,"327,1,1,4153;327,2,1,2769;327,3,1,1846;327,4,1,1230",1,0,50501035,1,10,-,3,0,4,0,3000
5,空,2,recipe-icon-1036,1036,5,"760,100",Lv 5 钻石采集头发碎片合成,"325,1,1,4153;325,2,1,2769;325,3,1,1846;325,4,1,1230",1,0,50501036,1,10,-,3,0,4,0,3000
5, 空,2,recipe-icon-1037,1037,5,"760,100",Lv 5 钻石采集裤子碎片合成,"328,1,1,4153;328,2,1,2769;328,3,1,1846;328,4,1,1230",1,0,50501037,1,10,-,3,0,4,0,3000
5, 空,2,recipe-icon-1038,1038,5,"751,100",Lv 5 钻石农场主上衣碎片合成,"356,1,1,4153;356,2,1,2769;356,3,1,1846;356,4,1,1230",1,0,50501038,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1039,1039,5,"742,100",Lv 5 钻石弓制作碎片合成,"451,1,1,4153;451,2,1,2769;451,3,1,1846;451,4,1,1230",1,0,50501039,1,10,-,2,0,4,0,3000
5, 空,2,recipe-icon-1040,1040,5,"751,100",Lv 5 钻石刷子碎片合成,"457,1,1,4153;457,2,1,2769;457,3,1,1846;457,4,1,1230",1,0,50501040,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1041,1041,5,"751,100",Lv 5 钻石农场主手套碎片合成,"357,1,1,4153;357,2,1,2769;357,3,1,1846;357,4,1,1230",1,0,50501041,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1042,1042,5,"751,100",Lv 5 钻石农场主头发碎片合成,"355,1,1,4153;355,2,1,2769;355,3,1,1846;355,4,1,1230",1,0,50501042,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1043,1043,5,"751,100",Lv 5 钻石水壶制作碎片合成,"310,1,1,4153;310,2,1,2769;310,3,1,1846;310,4,1,1230",1,0,50501043,1,10,-,1,0,4,0,3000
5, 空,2,recipe-icon-1044,1044,5,"760,100",Lv 5 钻石镐子碎片合成,"307,1,1,4153;307,2,1,2769;307,3,1,1846;307,4,1,1230",1,0,50501044,1,10,-,3,0,4,0,3000
6, 空,2,recipe-icon-1045,1045,6,"752,100",Lv 6 星辉刷子碎片合成,"458,1,1,4153;458,2,1,2769;458,3,1,1846;458,4,1,1230",1,0,50401045,1,10,-,1,0,4,0,4000
6, 空,2,recipe-icon-1046,1046,6,"761,100",Lv 6 星辉采集手套碎片合成,"332,1,1,4153;332,2,1,2769;332,3,1,1846;332,4,1,1230",1,0,50401046,1,10,-,3,0,4,0,4000
6, 空,2,recipe-icon-1047,1047,6,"743,100",Lv 6 星辉战士鞋子碎片合成,"349,1,1,4153;349,2,1,2769;349,3,1,1846;349,4,1,1230",1,0,50401047,1,10,-,2,0,4,0,4000
6, 空,2,recipe-icon-1048,1048,6,"761,100",Lv 6 星辉采集上衣碎片合成,"331,1,1,4153;331,2,1,2769;331,3,1,1846;331,4,1,1230",1,0,50401048,1,10,-,3,0,4,0,4000
6, 空,2,recipe-icon-1049,1049,6,"761,100",Lv 6 星辉采集头发碎片合成,"330,1,1,4153;330,2,1,2769;330,3,1,1846;330,4,1,1230",1,0,50401049,1,10,-,3,0,4,0,4000
6, 空,2,recipe-icon-1050,1050,6,"761,100",Lv 6 星辉采集裤子碎片合成,"333,1,1,4153;333,2,1,2769;333,3,1,1846;333,4,1,1230",1,0,50401050,1,10,-,3,0,4,0,4000
6, 空,2,recipe-icon-1051,1051,6,"743,100",Lv 6 星辉弓制作碎片合成,"452,1,1,4153;452,2,1,2769;452,3,1,1846;452,4,1,1230",1,0,50401051,1,10,-,2,0,4,0,4000
