boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"793,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi
-------
Digunakan untuk menenangkan hewan peliharaan Anda, memungkinkannya untuk menghasilkan dengan tenang
",0,item-icon-454,454,"Lv 2 Sikat Besi
",1440,"1,2",196,1,0,1,999,0,1,2,1
"794,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi
-------
Digunakan untuk menenangkan hewan peliharaan Anda, memungkinkannya untuk menghasilkan dengan tenang
",0,item-icon-455,455,"Lv 3 Sikat Kristal
",1440,"1,2,3",200,1,0,1,999,0,1,3,1
"795,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, item ini dapat meningkatkan atribut. Membuka produk pertanian tingkat lebih tinggi
-------
Digunakan untuk menenangkan hewan peliharaan Anda, memungkinkannya untuk menghasilkan dengan tenang
",0,item-icon-456,456,"Lv 4 Sikat Emas
",1440,"1,2,3,4",206,1,0,1,999,0,1,4,1
"796,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika digunakan, item ini dapat memicu efek khusus.
-------
Mengembalikan Energi +30
",0,item-icon-457,457,"Lv 5 Sikat Berlian
",1440,"1,2,3,4,5",214,1,0,1,999,0,1,5,1
"797,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika digunakan, item ini dapat memicu efek khusus.
-------
Mengembalikan Energi +37
",0,item-icon-458,458,"Lv 6 Sikat Cahaya Bintang
",1440,"1,2,3,4,5",229,1,0,1,999,0,1,6,1
-,"1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Mengembalikan Energi +30",0,item-icon-459,459,"Lv 4 Ramuan Pemulihan Energi
",0,1,,0,0,3,999,0,3,4,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Mengembalikan Energi +37
",0,item-icon-460,460,"Lv 5 Ramuan Pemulihan Energi
",0,1,,0,0,3,999,0,3,5,1
-,"1,3,4",1," Anda dapat memperoleh item ini melalui sintesis.
Menggunakannya dapat memicu efek khusus.
-------
Mengembalikan Energi +45",0,item-icon-461,461,Lv 6 Ramuan Pemulihan Energi,0,1,,0,0,3,999,0,3,6,1
"793,1","1,3,4",1,"Membunuh monster dengan level yang sama dapat menghasilkan item ini.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Hanya bisa didapatkan di Puncak Bunga
",0,item-icon-462,462, Serpihan Perunggu,0,1,,1,0,2,999,1,4,2,1
"794,1","1,3,4",1,"Membunuh monster dengan level yang sama dapat menghasilkan item ini.
Item ini dapat digunakan untuk membuat peralatan atau barang.
-------
Hanya bisa didapatkan di Puncak Bunga
",0,item-icon-463,463, Tuan Fang,0,1,,1,0,2,999,1,4,3,1
"792,1","1,3,4",1,"Anda dapat mendapatkan item ini melalui sintesis.
-------
Tiket Lotere Floating Realm #01
",0,item-icon-464,464,#01 Tiket Lotere Floating Realm,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat mendapatkan item ini melalui sintesis.
-------
Tiket Lotere Puncak Bunga #01
",0,item-icon-465,465,#01 Tiket Lotere Flower Peak,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat mendapatkan item ini melalui sintesis.
-------
Tiket Lotere Dunia Terbuka #01
",0,item-icon-466,466,#01 Tiket Lotere Open World,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat mendapatkan item ini melalui sintesis.
-------
Tiket Masuk Floating Realm
",0,item-icon-467,467,Tiket Masuk Floating Realm,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Anda dapat mendapatkan item ini melalui sintesis.
-------
Tiket Masuk Puncak Bunga
",0,item-icon-468,468,Tiket Masuk Flower Peak,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"Ada peluang untuk memperolehnya saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai fashion
",0,item-icon-469,469,Tiket Masuk Floating Realm Rusak,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Tiket Masuk Puncak Bunga yang Rusak dapat digunakan untuk ditukar dengan Tiket Masuk Puncak Bunga lengkap.,0,item-icon-470,470,Tiket Masuk Flower Peak Rusak,0,1,,1,0,2,999,0,4,0,1
"795,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-471,471,"Rambut Inti Geng
",0,5,,1,0,2,999,0,1,4,1
"795,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-472,472,"Atasan Inti Geng
",0,5,,1,0,2,999,0,1,4,1
"795,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-473,473,"Sarung Tangan Inti Geng
",0,5,,1,0,2,999,0,1,4,1
"795,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion
",0,item-icon-474,474,"Celana Inti Geng
",0,5,,1,0,2,999,0,1,4,1
"795,1",4,1," Ada kesempatan untuk mendapatkan saat mensintesis peralatan.
Penampilan modis tanpa atribut
-------
Disarankan untuk digunakan sebagai mode fashion",0,item-icon-475,475,Sepatu Inti Geng,0,5,,1,0,2,999,0,1,4,1
"795,1",0,1,"LUAG Future(100) diikat dengan rasio 1:100 dengan Token LUAG
",0,item-icon-478,478,LUAG Masa Depan(100),7200,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Muncul di Floating Realm, Muncul di Flower Peak.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ini dapat digunakan untuk membuat Energy Potion.
",0,item-icon-479,479,"Botol Kosong
",0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"LUAG Masa Depan yang Rusak
",0,item-icon-480,480,"LUAG Masa Depan(N)
",0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,Ini dapat digunakan untuk menukar LUAG Future(100).,0,item-icon-481,481,LUAG Bintang,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-482,482,Lv 1 Slime Energi,0,1,416,1,0,3,"1,0",0,4,1,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-483,483,Lv 2 Slime Energi,0,1,417,1,0,3,2,0,4,2,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-484,484,Lv 3 Slime Energi,0,1,418,1,0,3,3,0,4,3,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-485,485,Lv 4 Slime Energi,0,1,419,1,0,3,4,0,4,4,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-486,486,Lv 5 Slime Energi,0,1,420,1,0,3,5,0,4,5,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-487,487,Lv 6 Slime Energi,0,1,421,1,0,3,6,0,4,6,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-488,488,Lv 7 Slime Energi,0,1,422,1,0,3,7,0,4,7,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-489,489,Lv 8 Slime Energi,0,1,423,1,0,3,8,0,4,8,1
-,"1,3,4",1,"Anda dapat memperoleh item ini melalui sintesis.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Terbuat dari berbagai bahan dan mengandung fluktuasi energi yang kuat, dapat diolah menjadi berbagai properti.
",0,item-icon-490,490,Lv 9 Slime Energi,0,1,424,1,0,3,9,0,4,9,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Bahan langka dan tahan lama yang terbentuk di tengah letusan gunung berapi.
",0,item-icon-491,491,Skala Batu Api,0,1,23,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Ramuan berkilau yang memberikan peningkatan sementara pada kecepatan dan kecepatan.
",0,item-icon-492,492,Botol Menawan,0,1,22,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Sebuah mata batu kolosal yang memancarkan kekuatan kuno, mampu mengungkap rahasia tersembunyi.
",0,item-icon-493,493,Mata Batu Raksasa,0,1,24,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Bunga langka dan berwarna-warni, memancarkan cahaya merah menyala, ditemukan di daerah berapi.
",0,item-icon-494,494,Bunga Lava,0,1,43,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Bahan bakar untuk kehangatan dan memasak, penting untuk bertahan hidup di alam liar.
",0,item-icon-495,495,Kayu Api,0,1,63,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Jumlah kata untuk setiap deskripsi berada dalam batas yang ditentukan yaitu 20 kata.
",0,item-icon-496,496,Lava,0,1,81,1,0,3,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bunga yang berwarna cerah yang memancarkan kehangatan dan keindahan, melambangkan gairah dan vitalitas.
",0,item-icon-497,497,Krisan Merah Terang,0,1,105,1,0,1,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Terjemahan yang diberikan di atas didasarkan pada asumsi bahwa ""Heard of Fire"" mengacu pada nama permainan atau konsep tertentu dalam permainan. Jika memiliki arti yang berbeda, beri tahu saya agar saya dapat menyesuaikan terjemahan tersebut.
",0,item-icon-498,498,Mendengar Api,0,1,106,1,0,1,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Labu yang berapi-api yang melepaskan api yang membakar musuh, menyebabkan kerusakan yang luas.
",0,item-icon-499,499,Labu Panas,0,1,107,1,0,1,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Batu besar yang dipenuhi dengan kekuatan kuno, mampu membentuk bumi itu sendiri.
",0,item-icon-500,500,Batu Raksasa,0,1,134,1,0,1,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Partikel berkilau yang berkilau dan menari, menciptakan cahaya yang mempesona di mana pun mereka pergi.
",0,item-icon-501,501,Debu Menawan,0,1,132,1,0,1,7,1,4,7,1
"798,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Batu kuat yang mengandung esensi berapi-api, mampu melepaskan api yang menghancurkan.
",0,item-icon-502,502,Batu Api,0,1,133,1,0,1,7,1,4,7,1
"799,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Sepatu berwarna-warni ini meningkatkan kecepatan dan kecepatan petani, sempurna untuk merawat tanaman dan menjelajahi ladang.
",0,item-icon-503,503,Kaki Bergaris Kuning,0,1,25,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Aksesoris yang indah yang terbuat dari sisik naga perkasa, meningkatkan kekuatan pemakainya.
",0,item-icon-504,504,Perhiasan Naga,0,1,27,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Orb mistis yang memberikan penglihatan yang ditingkatkan, memungkinkan Anda menemukan harta karun tersembunyi dan rahasia.
",0,item-icon-505,505,Mata Elang,0,1,26,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Muncul di Ancient Domain.
Ini dapat digunakan untuk membuat peralatan atau item.
-------
Bahan ringan dan fleksibel yang meningkatkan kecepatan dan gerakan.",0,item-icon-506,506,Serat Kosong,0,1,45,1,0,3,8,1,4,8,1
"799,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Ringan dan kokoh, kayu ini sempurna untuk membuat busur dan anak panah.
",0,item-icon-507,507,Kayu Kosong,0,1,65,1,0,3,8,1,4,8,1
"799,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Batu misterius dengan inti kosong, memancarkan energi kuno.
",0,item-icon-508,508,Batu Kosong,0,1,83,1,0,3,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Daun yang lembut yang dipenuhi dengan energi misterius, mampu meningkatkan kemampuan sihir.
",0,item-icon-509,509,Daun Kosong,0,1,108,1,0,1,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Buah misterius dengan inti kosong, dikatakan memiliki kekuatan tersembunyi.
",0,item-icon-510,510,Buah Kosong,0,1,109,1,0,1,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bunga yang lembut dengan pusat yang kosong, memancarkan aura menenangkan.
",0,item-icon-511,511,Bunga Kosong,0,1,110,1,0,1,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Telur langka dan berharga, menetas oleh elang yang megah.
",0,item-icon-512,512,Telur Elang,0,1,136,1,0,1,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Batu permata langka dan kuat, dikatakan memuat esensi naga.
",0,item-icon-513,513,Air Mata Naga,0,1,137,1,0,1,8,1,4,8,1
"799,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Ramuan yang kuat yang menyebabkan tawa yang tak terkendali, menyebabkan musuh kehilangan fokus dan tersandung.
",0,item-icon-514,514,Muntahan Bergaris Kuning,0,1,135,1,0,1,8,1,4,8,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Essensi yang kuat yang menghidupkan kemampuan sihir dan meningkatkan energi spiritual.
",0,item-icon-515,515,Inti Roh,0,1,28,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Artifak yang kuat yang meningkatkan kemampuan patung.
",0,item-icon-516,516,Inti Patung,0,1,29,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Senjata yang kuat dengan inti berduri, mampu menembus pertahanan musuh.
",0,item-icon-517,517,Inti Duri,0,1,30,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bahan yang kokoh yang dianyam dari benang perunggu, memberikan daya tahan dan perlindungan yang lebih baik.
",0,item-icon-518,518,Serat Perunggu,0,1,47,1,0,3,9,1,4,9,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bahan yang kokoh dengan pesona hangat dan kuno, sempurna untuk membuat senjata dan alat yang tahan lama.
",0,item-icon-519,519,Kayu Perunggu,0,1,67,1,0,3,9,1,4,9,1
"800,1","1,3,4",1,"Muncul di Domain Kuno.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Batu yang kokoh dengan nuansa perunggu, sempurna untuk membuat dan konstruksi.
",0,item-icon-520,520,Batu Perunggu,0,1,85,1,0,3,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis bahan ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Buah langka yang meningkatkan proses peleburan, meningkatkan kualitas barang yang dibuat.",0,item-icon-521,521,Buah Peleburan,0,1,111,1,0,1,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis material ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Tanaman yang berwarna cerah dan halusinogenik yang meningkatkan persepsi dan memberikan kemampuan magis sementara.
",0,item-icon-522,522,Sayuran Psikedelik,0,1,112,1,0,1,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis material ini melalui penanaman.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bunga yang kuat yang memberikan peningkatan sementara pada kemampuan magis.
",0,item-icon-523,523,Bunga Kekuatan,0,1,113,1,0,1,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis material ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bubuk peledak yang menciptakan duri tajam, menyebabkan kerusakan tusukan pada musuh.
",0,item-icon-524,524,Serbuk Duri,0,1,140,1,0,1,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis material ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bata yang kuat digunakan untuk membangun patung, menambah daya tahan dan kekuatan.
",0,item-icon-525,525,Bata Patung,0,1,139,1,0,1,9,1,4,9,1
"800,1","1,3,4",1," Anda dapat memperoleh jenis material ini melalui perkawinan.
Ini dapat digunakan untuk membuat peralatan atau barang.
-------
Bubuk bercahaya yang memancarkan cahaya cerah, menerangi sudut-sudut tergelap.
",0,item-icon-526,526,Serbuk Fluoresen,0,1,138,1,0,1,9,1,4,9,1
"798,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, dapat meningkatkan atribut. Tingkatkan peluang bertahan hidup dalam pertempuran.
-------
Pedang yang menyala yang ditempa dari lava cair, mampu melepaskan kehancuran yang menyala-nyala.
",0,item-icon-527,527,Pedang Lava Lv7,1440,"1,2,3,4,5",312,1,0,2,999,0,1,7,1
"798,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, dapat meningkatkan atribut. Tingkatkan peluang bertahan hidup dalam pertempuran.
-------
Senjata yang menyala yang ditempa di dalam hati gunung berapi, mampu melepaskan pukulan yang menghancurkan.
",0,item-icon-528,528,Palu Lava Lv7,1440,"1,2,3,4,5",311,1,0,2,999,0,1,7,1
"798,1",0,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, dapat meningkatkan atribut. Tingkatkan peluang bertahan hidup dalam pertempuran.
-------
Senjata yang menyala yang ditempa dari batu cair, mampu melepaskan panah yang membakar.
",0,item-icon-529,529,Busur Lava Lv7,1440,"1,2,3,4,5",305,1,0,2,999,0,1,7,1
"798,1",4,1,"Anda dapat memperoleh item ini melalui sintesis.
Ketika dipasang, dapat meningkatkan atribut. Tingkatkan peluang bertahan hidup dalam pertempuran.
-------
Pelindung kepala yang menyala yang memberikan perlindungan terhadap panas yang membakar dan meningkatkan kemampuan bertarung.
",0,item-icon-530,530,Topi Tempur Lava Lv7,1440,"1,2,3,4,5",308,1,0,2,999,0,1,7,1
